InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordId,ProductName,RateId,SubscriptionId,PricingPlanId,UsageType,Operation,AvailabilityZone,ReservedInstance,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,BlendedCost,UnBlendedRate,UnBlendedCost,ResourceId,user:Environment,user:Owner,user:Servername,user:owner
"Estimated","509438855493","354500939573","LineItem","31861622192480759163092020","Amazon Elastic Compute Cloud","3903667","70480161","524834","BoxUsage","RunInstances","us-east-1d","N","$0.044 per On Demand Linux m1.small Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0440000000","0.04400000","0.0440000000","0.04400000","i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31861843553409643677108975","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31861843553409643677108976","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31861843553409643677108977","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-841005a9",,,,;
"Estimated","509438855493","354500939573","LineItem","31861751319689275129389177","Amazon Elastic Compute Cloud","3904543","70480161","524834","BoxUsage:t1.micro","RunInstances","us-east-1d","N","$0.020 per On Demand Linux t1.micro Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0200000000","0.02000000","0.0200000000","0.02000000","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31861751319689275129389178","Amazon Elastic Compute Cloud","3904538","70480161","524834","BoxUsage:t2.medium","RunInstances","us-east-1d","N","$0.052 per On Demand Linux t2.medium Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.04298625512419","0.04298626","0.0520000000","0.05200000","i-b2c33a58",,,,
"Estimated","509438855493","354500939573","LineItem","31861714426201127710118221","Amazon Elastic Compute Cloud","3904529","70480161","524834","BoxUsage:t2.micro","RunInstances:0002","us-east-1d","N","$0.018 per On Demand Windows t2.micro Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0180000000","0.01800000","0.0180000000","0.01800000","i-f065a41b",,,,
"Estimated","509438855493","354500939573","LineItem","31861991127362233353451819","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-2df31407",,,,
"Estimated","509438855493","354500939573","LineItem","31861991127362233353451820","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-904908bb",,,,
"Estimated","509438855493","354500939573","LineItem","31861991127362233353451821","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-d86322f3",,,,
"Estimated","509438855493","354500939573","LineItem","31861788213177422548480041","Amazon Elastic Compute Cloud","3904119","70480161","524834","CW:AlarmMonitorUsage","Unknown","","N","$0.00 per alarm-month - first 10 alarms","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00595238","0.075296160424","0.00044819","0.0000000000","0.00000000",,,,,
"Estimated","509438855493","354500939573","LineItem","31862138701314823028928322","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01041665","0.4685319600061","0.00488053","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-2df31407",,,,
"Estimated","509438855493","354500939573","LineItem","31862138701314823028928323","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31862138701314823028928324","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31862138701314823028928325","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31862138701314823028928326","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31861806659921496258744853","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00000064","0.0000000000","0.00000000","0.0000000000","0.00000000","i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31861806659921496258744854","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00000109","0.0000000000","0.00000000","0.0000000000","0.00000000","i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31861806659921496258744855","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00000076","0.0000000000","0.00000000","0.0000000000","0.00000000","i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31861806659921496258744856","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00020575","0.0000000000","0.00000000","0.0000000000","0.00000000","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31861806659921496258744857","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00000015","0.0000000000","0.00000000","0.0000000000","0.00000000","i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31861954233874085934686450","Amazon Elastic Compute Cloud","3510872","70480159","505699","DataTransfer-Out-Bytes","RunInstances","","N","$0.090 per GB - up to 10 TB / month data transfer out","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00079485","0.0893946572212","0.00007106","0.0900000000","0.00007154","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31875014528678272295976621","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Read","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0000000500","0.00000005","0.0000000500","0.00000005","vol-7038d238",,,,
"Estimated","509438855493","354500939573","LineItem","31875014528678272295976623","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Read","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","8.00000000","0.0000000500","0.00000040","0.0000000500","0.00000040","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31875162102630861972482782","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","1653.00000000","0.0000000500","0.00008265","0.0000000500","0.00008265","vol-13e69b5a",,,,
"Estimated","509438855493","354500939573","LineItem","31875162102630861972482783","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","731.00000000","0.0000000500","0.00003655","0.0000000500","0.00003655","vol-7038d238",,,,
"Estimated","509438855493","354500939573","LineItem","31875162102630861972482784","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","144.00000000","0.0000000500","0.00000720","0.0000000500","0.00000720","vol-b10e4ff8",,,,
"Estimated","509438855493","354500939573","LineItem","31875162102630861972482785","Amazon Elastic Compute Cloud","3903956","70480161","524834","EBS:VolumeIOUsage","EBS:IO-Write","","N","$0.05 per 1 million I/O requests - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","1295.00000000","0.0000000500","0.00006475","0.0000000500","0.00006475","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358673","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01190477","0.0500000000","0.00059524","0.0500000000","0.00059524","vol-13e69b5a",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358674","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-52d70e1a",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358675","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-7038d238",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358676","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-781be130",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358677","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-7d496334",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358678","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-ae4862e7",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358679","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-b04862f9",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358680","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.0500000000","0.00223214","0.0500000000","0.00223214","vol-b10e4ff8",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358681","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.0500000000","0.00074405","0.0500000000","0.00074405","vol-c417f58c",,,,
"Estimated","509438855493","354500939573","LineItem","31875051422166419715358682","Amazon Elastic Compute Cloud","3903954","70480161","524834","EBS:VolumeUsage","CreateVolume","","N","$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.0500000000","0.00223214","0.0500000000","0.00223214","vol-d41d5c9d",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550143","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-088f4740",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550144","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-10457859",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550145","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-383e0371",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550146","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-394c1971",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550147","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-3c38d274",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550148","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-6a8c4422",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550149","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-7761f63c",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550150","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.00892857","0.1000000000","0.00089286","0.1000000000","0.00089286","vol-7e81cb36",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550151","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.01488095","0.1000000000","0.00148810","0.1000000000","0.00148810","vol-824933ca",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550152","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-8ce9d6c5",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550153","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464283","0.1000000000","0.00446428","0.1000000000","0.00446428","vol-90d4e9d9",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550154","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.02232143","0.1000000000","0.00223214","0.1000000000","0.00223214","vol-ce901985",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550155","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-efd4e9a6",,,,
"Estimated","509438855493","354500939573","LineItem","31874996081934198586550156","Amazon Elastic Compute Cloud","3903952","70480161","524834","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.10 per GB-month of General Purpose (SSD) provisioned storage - US East (Northern Virginia)","2015-02-01 00:00:00","2015-02-01 01:00:00","0.04464286","0.1000000000","0.00446429","0.1000000000","0.00446429","vol-fd2f7ab5",,,,
"Estimated","509438855493","354500939573","LineItem","31861714426201127710118222","Amazon Route 53","3035133","68271947","482457","DNS-Queries","A","","N","$0.40 per 1,000,000 queries for the first 1 Billion queries","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0000004000","0.00000040","0.0000004000","0.00000040","arn:aws:route53:::hostedzone/Z1FBCTMA0UCF0I",,,,
"Estimated","509438855493","354500939573","LineItem","31861677532712980291392096","Amazon Route 53","3035133","68271947","482457","DNS-Queries","AAAA","","N","$0.40 per 1,000,000 queries for the first 1 Billion queries","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.0000004000","0.00000040","0.0000004000","0.00000040","arn:aws:route53:::hostedzone/Z1FBCTMA0UCF0I",,,,
"Estimated","509438855493","354500939573","LineItem","31861677532712980291392097","Amazon Route 53","3035135","68271947","482457","HostedZone","HostedZone","","N","$0.50 per Hosted Zone for the first 25 Hosted Zones","2015-02-01 00:00:00","2015-02-01 01:00:00","1.00000000","0.5000000000","0.50000000","0.5000000000","0.50000000","arn:aws:route53:::hostedzone/Z1FBCTMA0UCF0I",,,,
"Estimated","509438855493","354500939573","LineItem","31862728997125181736142136","Amazon Elastic Compute Cloud","3903667","70480161","524834","BoxUsage","RunInstances","us-east-1d","N","$0.044 per On Demand Linux m1.small Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.0440000000","0.04400000","0.0440000000","0.04400000","i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31862876571077771411931265","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31862876571077771411931266","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31862876571077771411931267","Amazon Elastic Compute Cloud","3903666","70480161","524834","BoxUsage","RunInstances:0002","us-east-1d","N","$0.075 per On Demand Windows m1.small Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.0750000000","0.07500000","0.0750000000","0.07500000","i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31862581423172592059140170","Amazon Elastic Compute Cloud","3904543","70480161","524834","BoxUsage:t1.micro","RunInstances","us-east-1d","N","$0.020 per On Demand Linux t1.micro Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.0200000000","0.02000000","0.0200000000","0.02000000","i-902356bb",,,,
"Estimated","509438855493","354500939573","LineItem","31862581423172592059140171","Amazon Elastic Compute Cloud","3904538","70480161","524834","BoxUsage:t2.medium","RunInstances","us-east-1d","N","$0.052 per On Demand Linux t2.medium Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.04298625512419","0.04298626","0.0520000000","0.05200000","i-b2c33a58",,,,
"Estimated","509438855493","354500939573","LineItem","31862765890613329154486537","Amazon Elastic Compute Cloud","3904529","70480161","524834","BoxUsage:t2.micro","RunInstances:0002","us-east-1d","N","$0.018 per On Demand Windows t2.micro Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.0180000000","0.01800000","0.0180000000","0.01800000","i-f065a41b",,,,
"Estimated","509438855493","354500939573","LineItem","31862526082940370930388992","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-2df31407",,,,
"Estimated","509438855493","354500939573","LineItem","31862526082940370930388993","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-904908bb",,,,
"Estimated","509438855493","354500939573","LineItem","31862526082940370930388994","Amazon Elastic Compute Cloud","3904534","70480161","524834","BoxUsage:t2.small","RunInstances:0002","us-east-1d","N","$0.036 per On Demand Windows t2.small Instance Hour","2015-02-01 01:00:00","2015-02-01 02:00:00","1.00000000","0.03364116361191","0.03364116","0.0360000000","0.03600000","i-d86322f3",,,,
"Estimated","509438855493","354500939573","LineItem","31862655210148886897331687","Amazon Elastic Compute Cloud","3904119","70480161","524834","CW:AlarmMonitorUsage","Unknown","","N","$0.00 per alarm-month - first 10 alarms","2015-02-01 01:00:00","2015-02-01 02:00:00","0.00595238","0.075296160424","0.00044819","0.0000000000","0.00000000",,,,,
"Estimated","509438855493","354500939573","LineItem","31864370757347741884751908","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 01:00:00","2015-02-01 02:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-2df31407",,,,
"Estimated","509438855493","354500939573","LineItem","31864370757347741884751909","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 01:00:00","2015-02-01 02:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31864370757347741884751910","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 01:00:00","2015-02-01 02:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31864370757347741884751911","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 01:00:00","2015-02-01 02:00:00","0.01041665","0.4685319600061","0.00488053","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-841005a9",,,,
"Estimated","509438855493","354500939573","LineItem","31864370757347741884751912","Amazon Elastic Compute Cloud","3904123","70480161","524834","CW:MetricMonitorUsage","MetricStorage:AWS/EC2","","N","$0.00 per metric-month - first 10 metrics","2015-02-01 01:00:00","2015-02-01 02:00:00","0.01041667","0.4685319600061","0.00488054","0.0000000000","0.00000000","arn:aws:ec2:us-east-1:354500939573:instance/i-cf1500e2",,,,
"Estimated","509438855493","354500939573","LineItem","31862544529684444640755621","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 01:00:00","2015-02-01 02:00:00","0.00000091","0.0000000000","0.00000000","0.0000000000","0.00000000","i-3ff21515",,,,
"Estimated","509438855493","354500939573","LineItem","31862544529684444640755622","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 01:00:00","2015-02-01 02:00:00","0.00000124","0.0000000000","0.00000000","0.0000000000","0.00000000","i-5b14f471",,,,
"Estimated","509438855493","354500939573","LineItem","31862544529684444640755623","Amazon Elastic Compute Cloud","3510870","70480159","505699","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2015-02-01 01:00:00","2015-02-01 02:00:00","0.00000056","0.0000000000","0.00000000","0.0000000000","0.00000000","i-841005a9",,,,
